subject_id,ankle,arm-length,bicep,calf,chest,forearm,height_cm,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist,gender,height,weight,bmi,fit_preference,recommended_size
tnGB-cg-_pSmt7YQ3y3GNnX1smqoOnZBoYvHhIxFHQQ,26.41690444946289,51.80107116699219,30.811378479003903,40.70845031738281,114.77891540527344,28.88835334777832,183.27296447753903,108.79468536376952,82.47640991210938,38.76519775390625,72.5027847290039,53.92069625854492,112.9172821044922,18.979286193847656,male,180.5,96.8,29.711251448346776,Loose,XXL
tnzCZ2q_Aej8gIWj11YPJLlkCDOEqmDvuLwqyliQL4A,24.76296615600586,49.51200485229492,31.844402313232425,39.12646484375,104.22342681884766,26.437236785888672,179.9644012451172,117.55413818359376,84.28295135498047,34.60185241699219,66.57706451416016,60.47151947021485,95.8279037475586,17.43602180480957,female,179.5,87.1,27.03268906976203,Loose,XL
tr0fHdMMfA31TbERAMt8AbVSEaqUoip0rGkh7_UZp8o,24.97058868408203,48.47872924804688,29.30179023742676,36.762088775634766,102.22249603271484,26.551647186279297,174.58282470703125,98.71432495117188,77.45843505859375,36.78452301025391,66.70172119140625,48.80337142944336,99.57282257080078,18.15813636779785,male,171.6,74.4,25.2661091821931,Loose,M
txX1Tky6J40Ji5FT5YmG2djk7o5r_LxjNrosBNqKwso,21.673751831054688,49.35370635986328,25.555944442749023,32.88187789916992,90.83795166015624,23.41816520690918,168.42320251464844,94.27447509765624,77.74581146240234,32.680294036865234,60.85010528564453,47.80316162109375,72.98552703857422,14.310369491577148,female,166.7,55.8,20.079967209917346,Regular,XL
tygLRr1E8gG_s_W-M_TJ45C09ekCUmSmmMfxWpCvKsg,23.47356605529785,50.349830627441406,28.44744300842285,33.63797378540039,95.24234008789062,24.766185760498047,169.6089630126953,90.4788055419922,76.91090393066406,35.836769104003906,62.15787506103516,48.05606460571289,78.50202941894531,15.45517921447754,male,170.25,61.0,21.045322914173468,Regular,M
tyn9j47LY8cGgO8IP8uP1Vm5Fl6erJ8NlugiCYYaIps,23.40796661376953,50.47300720214844,35.42057418823242,37.57709884643555,111.34156799316406,27.50393486022949,168.47882080078125,110.97100067138672,80.44093322753906,34.4960823059082,61.26473236083984,64.92042541503906,99.5382843017578,18.001571655273438,female,165.75,87.75,31.94037796113921,Loose,XL
tyssJGCMBYb9oc9HA0srm3Wn-pmvkuZcYOwGJZ-QTxU,21.30528259277344,45.486759185791016,25.398365020751957,34.634552001953125,84.5943603515625,22.804275512695312,159.83143615722656,94.34422302246094,73.44644165039062,32.00361251831055,57.47932434082031,50.36220169067383,77.88093566894531,14.932591438293455,female,159.0,55.1,21.795023931015386,Regular,S
u-19n5ZqWqhr06xLR-DOLpXuTZ45cUnyQKTNCI5HuYk,22.22782516479492,45.96138000488281,26.97695541381836,37.99745941162109,87.24678802490234,22.79340362548828,159.69773864746094,95.4103775024414,73.26387023925781,31.207916259765625,57.5968132019043,52.19742584228516,76.18599700927734,14.497761726379396,female,159.75,56.4,22.100259354772348,Regular,S
u07G5TYMFbF4QzK63kMFsfARkajwYnT-rdQme1PYiSY,24.411062240600582,49.53889465332031,24.08694076538086,36.01164245605469,91.73919677734376,23.952667236328125,169.8213653564453,91.95911407470705,74.51476287841797,36.29302597045898,66.59774017333984,46.405235290527344,76.5005874633789,15.515996932983398,male,169.5,58.2,20.25739420993552,Regular,S
u0MjoQ1vUciA1ahHpgs9v5JLbXFvWMHrdb6ZHmooDH8,25.761796951293945,52.981239318847656,34.90969467163086,43.32294845581055,125.50335693359376,30.306007385253903,179.7450408935547,108.752197265625,78.12760925292969,41.194480895996094,72.66204071044922,56.42815780639648,110.6194305419922,18.496273040771484,male,177.9,102.3,32.32389873614503,Loose,XXL
u1lneePh9BHam7nXq3UOqovz5yG5yp7Rtrw1iJd-R9o,28.645065307617188,54.719970703125,32.173770904541016,39.77900695800781,104.8965301513672,28.73481750488281,193.30523681640625,112.32220458984376,85.78389739990234,38.02873992919922,76.4097900390625,58.80924987792969,102.55364227294922,18.30120849609375,male,192.5,98.5,26.58121099679541,Loose,XL
u2VX_rR-b9Ygp5ToLLA8grPCNIFtLlV7lY34UmeWmAs,21.16655731201172,51.58512496948242,26.467103958129883,32.794490814208984,94.78345489501952,23.207374572753903,172.9496307373047,92.5587387084961,83.7788314819336,33.593109130859375,59.01720428466797,47.96641540527344,79.71868896484375,14.363557815551758,female,171.25,58.75,20.033033193031066,Regular,XL
uAOOOjHPJ3RXlBmGW_om8GdJtFFic0Iz8IdGGMtit7w,22.03912353515625,45.340145111083984,34.395050048828125,38.71801376342773,120.61730194091795,26.320215225219727,158.24371337890625,115.5122528076172,68.9512939453125,36.86933135986328,61.43258666992188,57.96146774291992,109.468994140625,16.715219497680664,female,156.6,86.0,35.06831797667223,Loose,XL
uBAsKRfRm5MXsOWXJqfSC1WAeKWdaj0Oo6x4F_eWJbo,25.35357093811035,53.57104110717773,30.102014541625977,37.60982131958008,106.55364990234376,28.56892204284668,181.97994995117188,104.7648468017578,86.11231231689453,38.13872528076172,67.72904205322266,54.85420227050781,96.7603530883789,16.523880004882812,male,181.3,85.5,26.01180601338193,Loose,L
uJfbAqPkg2Okh3LwSwVvQlZs4GIYC-RuCTgisPy4J6Q,23.266206741333008,47.16185760498047,32.793514251708984,37.68181228637695,105.6696548461914,27.902807235717773,167.64881896972656,100.96025848388672,73.37162780761719,37.57014465332031,66.82752227783203,51.55678939819336,99.48780059814452,17.815589904785156,male,165.0,78.8,28.943985307621674,Loose,XXL
uLc90kNvde_PqSGhEhwm7s-hpzM4y8fj5cu2OcSZxIM,26.26408576965332,50.51835250854492,31.099462509155277,38.2008171081543,104.80998229980467,29.35858726501465,178.05003356933594,105.00452423095705,78.89948272705078,38.583282470703125,71.48995208740234,51.42662048339844,93.20672607421876,19.15496635437012,male,179.0,82.7,25.810680066165226,Loose,L
uO_qALgHkLxiy5tnJbwoiRdQpWO7uAdVNfIcPOzdLho,24.924394607543945,52.88594055175781,32.24134063720703,39.11308288574219,105.99292755126952,28.19005012512207,182.521484375,97.411376953125,83.72781372070312,38.0992317199707,68.52567291259766,53.834232330322266,80.73666381835938,17.074748992919922,male,182.5,77.1,23.148808406830547,Regular,L
uOfQmgHgLvsAS6ox9WwBuVyGBbYap1_IrTCV6VWgsao,25.27338981628418,49.43336486816406,33.22837448120117,40.01421737670898,104.5676498413086,27.94493103027344,172.86497497558594,104.56681823730467,75.5566635131836,38.83690643310547,66.6912841796875,55.14632415771485,89.7637710571289,16.35370445251465,male,171.0,79.8,27.290448343079923,Loose,XXL
uOvuHjwJCj0pqWmNVTjcbprS1h6pPRfNxdFvEVCkxfE,26.715261459350582,55.34268569946289,32.708003997802734,43.25269317626953,131.93246459960938,30.04295539855957,189.5784454345703,118.17510223388672,84.77448272705078,41.05518341064453,76.28821563720703,59.66465377807617,128.87277221679688,20.19886589050293,male,188.45,114.55,32.25542807395039,Loose,XXL
uS4Nlsd6VQjC_MbPDR76MiYZCfgKQsrZG_UwbKzH20A,24.2618408203125,49.41790008544922,37.84214019775391,41.45530319213867,114.27159118652344,28.233774185180664,174.6293487548828,112.7562484741211,79.3775405883789,36.07270812988281,64.86973571777344,61.212890625,101.80828094482422,16.545228958129883,female,172.0,94.1,31.807733910221742,Loose,XL
uWNpWS7y4dopu_NEgKaaddY0E1Ij2OHO_HGyMEBUNkM,25.091365814208984,52.87600326538086,27.884920120239254,36.94131088256836,99.6063461303711,24.95983123779297,179.00494384765625,96.483642578125,80.86344909667969,36.99602890014648,69.54808044433594,51.92011260986328,88.30780029296875,15.830533981323242,male,178.0,71.1,22.440348440853423,Regular,XXL
uXi436Vjox-vnD9lTjC-PjqqrwtRzTOmhLa4bhkuljg,23.54160690307617,48.98054885864258,30.26251792907715,37.59494018554688,101.42341613769533,26.15083122253418,169.72962951660156,103.43688201904295,77.21112060546875,34.906150817871094,62.95750045776367,54.33817672729492,84.84050750732422,15.881016731262209,female,169.7,76.1,26.42536362654607,Loose,XL
ubVAitnCo_I9HO37k8svKgawcY__4zv3ELSGh0ktRL0,26.216928482055664,51.0904426574707,30.380428314208984,42.98427581787109,106.0658187866211,28.71021842956543,179.54345703125,110.95349884033205,80.7108154296875,37.28667068481445,71.5564193725586,56.34806442260742,102.7880630493164,18.42433357238769,male,179.4,85.1,26.44141440128062,Loose,L
uc-v1U8HMj6nz2aVav24MAHM1D6plrOqyrGqpU7EfTs,24.994495391845703,54.691551208496094,30.59841537475586,42.15235900878906,111.52951049804688,27.379714965820312,177.6001434326172,111.03917694091795,86.28902435302734,36.919189453125,62.95403671264648,65.84098052978516,91.3834991455078,17.003963470458984,female,176.1,92.2,29.73118430399846,Loose,XL
uc1Re61ht1q4VOQ-3zxfqpcHB5S6a9Xv5Sba5zlfCus,22.788429260253903,45.72309112548828,27.40177345275879,36.20811080932617,83.17345428466797,24.006362915039062,162.5328826904297,91.12437438964844,74.3516845703125,32.80046081542969,60.19466400146485,51.262481689453125,74.12433624267578,15.24412441253662,female,160.7,55.6,21.529950833491775,Regular,S
ue3P1rds2SorwiUP4tCm0-7FzgMFwMCRwqVvbKo9jwc,25.05721473693848,47.21307373046875,35.035789489746094,39.19108963012695,113.46762084960938,28.83552360534668,164.88609313964844,100.3329620361328,72.96671295166016,36.96571731567383,63.05485153198242,57.202674865722656,97.62007904052734,16.952926635742188,male,163.6,79.8,29.815101535739267,Loose,S
uhpH2ejZMnSrQig1lYQYnAR1oADqLRP4gk1gxc7uUVg,22.66438865661621,48.51945114135742,29.328325271606445,38.56621170043945,97.75100708007812,25.393186569213867,167.3328399658203,105.02352142333984,75.22250366210938,34.32994842529297,63.61936950683594,54.36319732666016,89.44953155517578,16.6873836517334,female,164.8,72.5,26.694610707889524,Loose,XL
uiYjbCk669ecxx2gO_QOYEwq_tM2ysdwnJYC6LCPHws,22.37241744995117,50.177696228027344,31.638843536376957,37.03936767578125,103.15885925292967,26.261550903320312,172.444580078125,105.63784790039062,77.87470245361328,36.29759979248047,65.83889770507812,56.82411193847656,95.57450103759766,15.550636291503906,male,170.0,76.65,26.522491349480973,Loose,XXL
uicBrPyYRi1_A7BeIUg6-tDnn2xFKcLQ1QNKXW341-M,24.297271728515625,49.53503036499024,31.399398803710938,39.89731979370117,108.69033813476562,27.580795288085938,167.31382751464844,106.7180633544922,76.5948715209961,34.03800964355469,60.56969451904297,57.092891693115234,92.71012878417967,17.34414291381836,female,165.0,79.9,29.348025711662082,Loose,XL
uk-CtxwNfL2uxYjW-QCuXNC66fHWCTOCB8AmchLLHZk,22.91560173034668,47.56474685668945,27.28814697265625,33.448463439941406,101.29781341552734,23.231773376464844,162.5424346923828,101.23483276367188,75.94710540771484,33.22547912597656,60.18487548828125,48.706573486328125,89.48062896728516,15.971038818359377,female,159.2,63.0,24.857326835180935,Regular,XL
ukP5jeVth41W49uCDHzCO9ZPBR4srWQKb6qG9Onwlzg,26.01707649230957,54.41894912719727,30.69083023071289,37.83502960205078,101.98214721679688,27.444047927856445,185.4418487548828,105.6092300415039,84.78661346435547,36.64410400390625,71.36790466308594,54.4734992980957,86.06751251220703,17.050426483154297,male,186.0,81.9,23.673257023933402,Regular,XXL
un8lHY8pzv7e8SOSo44QLNdPD_PcMp_hHnBEvkCNALg,24.067052841186523,49.18743133544922,29.88535499572754,39.15065383911133,105.33740997314452,24.862159729003903,170.60784912109375,105.11163330078124,79.22280883789062,33.1723518371582,63.0835075378418,55.38066101074219,89.74259948730469,16.471284866333008,female,168.4,73.15,25.79468068900536,Loose,XL
unOs3TADGhrMFaKkg4_Eo5MgwiFhSjq2QKcXlW71pII,24.26776695251465,53.33689498901367,25.99428367614746,33.99781799316406,98.4990692138672,26.21630859375,183.67889404296875,97.58959197998048,85.11979675292969,36.90079879760742,68.42108154296875,47.95866012573242,89.8643798828125,16.38788414001465,male,184.5,71.0,20.857661151137258,Regular,XXL
upa6foQNb8RjG3rcyAiG0Np9ls0JeJ_nBr0CRoL6I5g,21.656837463378903,47.56344223022461,30.107946395874023,35.16777038574219,95.81107330322266,25.59216690063477,163.08042907714844,101.459228515625,76.84252166748047,32.69584655761719,58.66511535644531,53.6262092590332,79.19486236572266,15.127208709716797,female,161.9,62.35,23.78716912085904,Regular,XL
uq1O6X0Y9q7pFMxvqbCnoSiEGqIGFzL9cptWlRaGfT8,25.172588348388672,53.71971893310547,32.89975357055664,38.52805709838867,106.90229034423828,29.346004486083984,185.0205993652344,105.09297943115234,85.11182403564453,40.515323638916016,71.31777954101562,56.88344955444336,89.19986724853516,18.285158157348636,male,184.0,85.5,25.254017013232513,Loose,L
uq4DCL_ezHJURMKCNyYgyF1N2J36sYaBy-zQsrYfIhA,21.6983699798584,45.20317459106445,25.21422576904297,32.37811279296875,81.75006866455078,22.26875305175781,161.1516571044922,87.40271759033203,76.34785461425781,31.14524269104004,56.64368438720703,45.51974487304688,69.28402709960938,14.951851844787598,female,160.45,47.05,18.275959412609502,Slim,XS
uq8_zsy7waIFa6uIbv9oNPTu8sxth0AoEiFRAP62_M4,25.57825088500977,55.17776870727539,32.86738586425781,34.932281494140625,102.02023315429688,27.75142288208008,181.4683990478516,103.43289184570312,86.12440490722656,36.91936111450195,67.98709106445312,53.70355224609375,93.26809692382812,17.884883880615234,male,180.2,80.3,24.728966828077326,Regular,L
v1iwkawHa_mvcyShDuvDxHmLngn9qbkak_27bN022NA,21.39679336547852,49.733734130859375,29.535572052001957,33.39891815185547,91.8240737915039,24.130502700805664,170.62271118164062,97.10432434082033,81.50523376464844,32.82967758178711,61.388797760009766,52.43041610717773,83.75464630126953,14.686589241027832,female,171.25,61.95,21.124194149928076,Regular,M
v3PCZT6uKPNea1CY7sdEt32T9eMiuouaGXUx1nwp134,24.26108169555664,48.287715911865234,34.13921356201172,37.06809997558594,105.80731964111328,26.67038345336914,168.64309692382812,109.51589965820312,77.03079986572266,34.5821418762207,61.78400802612305,54.097049713134766,88.84115600585938,16.956613540649414,female,166.6,78.3,28.21056393745974,Loose,XL
v82IZNN3sKt0SWeSUQM7c4TOAsem_w9oplTgAyvo6qg,22.924745559692383,46.02140808105469,23.13837432861328,35.0169563293457,83.37869262695312,22.62006378173828,159.24697875976562,92.21625518798828,73.36930084228516,32.33168411254883,57.86906814575195,49.41038131713867,70.07381439208984,14.547429084777832,female,156.8,52.4,21.31273427738442,Regular,S
v99TYhN-aL9jS37fT7K_87UxZ3DOZ9NikUOlfjWTfWc,23.95155334472656,51.18532943725586,30.24201393127441,36.6078987121582,102.88069915771484,26.10822868347168,174.4939727783203,100.7673568725586,82.05169677734375,36.7962532043457,65.35047149658203,52.89712905883789,97.57769012451172,15.706700325012209,male,174.5,76.1,24.991584633952098,Regular,XXL
vHjdwaRY5naOAXKux5fSUNFfUgRqIqfRUXY8v35nVaU,25.240697860717773,45.99995803833008,29.15980529785156,39.12100982666016,92.27375793457033,26.21249771118164,165.349609375,111.4338150024414,75.14894104003906,31.78414535522461,61.48115158081055,59.80277633666992,82.83063507080078,17.12752914428711,female,165.3,74.7,27.338513377755675,Loose,XL
vK1-RUhICFZPQ66-rt3Ee3pOShmpzuq2ubSV1I_hdio,20.64011573791504,46.751564025878906,25.476825714111328,34.48737716674805,95.4556121826172,23.6401481628418,160.38014221191406,94.97168731689452,74.28128814697266,32.510032653808594,57.62880325317383,48.05940246582031,80.9706039428711,15.59664535522461,female,160.8,58.6,22.66342417266899,Regular,S
vMhSzosefiIYlQfyz1333UaP8cQszXJlLOgMkb5EEwA,22.96076774597168,47.75025177001953,27.41969108581543,38.15616989135742,102.83424377441406,23.41841125488281,168.38198852539062,107.26245880126952,77.38719940185547,32.725730895996094,63.01385116577149,58.33096694946289,87.16199493408203,14.5877685546875,female,168.0,68.9,24.411848072562364,Regular,M
vNlwWGtfiLjEZWc0BgWoeM6Bcbr6ZtdORMQSCuEovfI,21.89378929138184,47.2315559387207,25.235912322998047,35.49224090576172,88.12205505371094,22.881425857543945,166.44400024414062,98.2566909790039,75.18096923828125,34.08945083618164,60.37174606323242,49.53729248046875,78.19837188720703,15.16240119934082,female,165.75,59.15,21.530180699730874,Regular,XL
vP1Sh-jJNg7AjHabR7sf1WRlUEiFa-Gke4hTuQkzhmQ,23.44926643371582,46.42738342285156,36.19272613525391,38.63455581665039,106.76409149169922,26.95266914367676,163.59129333496094,116.72820281982422,70.61613464355469,35.093658447265625,63.61195755004883,58.65031433105469,99.64793395996094,16.178585052490234,female,162.0,89.3,34.02682517908855,Loose,XL
vPGGI_Lz5wep4ejoZaE88tytVmP1T_qOEZNtcjmxwT4,21.981447219848636,49.49492263793945,25.707056045532227,34.39097595214844,89.85311889648438,24.24694061279297,165.31851196289062,93.7995376586914,77.53291320800781,34.19165802001953,58.28458404541016,50.66595077514648,75.88939666748047,15.524401664733888,female,164.2,58.1,21.549134251477287,Regular,S
vTUMTWfXk8YXmiaksxKYyFQNIi0ThhUPaIoydVb21cY,26.81384658813477,48.90817642211914,29.064624786376957,37.69805908203125,95.31343841552734,26.27042961120605,173.82237243652344,98.88566589355467,77.71469116210938,34.47478103637695,67.43914794921875,52.455833435058594,79.59796905517578,16.833698272705078,male,175.0,70.6,23.053061224489795,Regular,XXL
vTYEdUF_1GnwMHC1j4X8J8i3IhfRvoxxQGvNTA4S3W8,20.85084342956543,50.779823303222656,26.262590408325195,29.221954345703125,93.6526107788086,23.8724308013916,165.40576171875,89.45500183105469,79.2099609375,34.48405838012695,60.79570007324219,45.061805725097656,79.9747314453125,14.94200325012207,male,165.0,56.3,20.679522497704315,Regular,S
vWFlbLfTUjToEddPoRHL53oszliCsgJnRA3DrfUfNZo,26.982784271240234,51.93889236450195,32.785194396972656,40.79729080200195,107.08959197998048,27.749908447265625,184.88185119628903,104.18448638916016,84.349365234375,39.78304290771485,71.52397155761719,56.32235336303711,92.46844482421876,17.393583297729492,male,184.5,88.8,26.086764932689977,Loose,L
vbZZsZ3TYtTI253SiLaYLGYn-BT6NSlnN-B60PQzdHw,22.58272361755371,45.45927810668945,29.098201751708984,34.604576110839844,99.64603424072266,24.654245376586918,160.73741149902344,100.27666473388672,71.58441162109375,33.00493240356445,60.02522659301758,53.06459426879883,79.00550842285156,15.768057823181152,female,161.8,63.6,24.29405895663892,Regular,XL
vdvTDSjhRKHZHLUlzHJioKgrnnNDEyfmvq1ao3LurbA,25.05406379699707,49.91374206542969,31.185710906982425,37.17359161376953,103.44173431396484,27.052358627319336,177.03089904785156,104.93772888183594,79.93374633789062,38.10719680786133,68.11666107177734,54.23851776123047,95.07637786865234,17.325855255126953,male,176.5,80.7,25.90503093677022,Loose,L
vesmBd6hOemqIxjvfj8NGFOgFQK5hcE4IiD-ZtifN3A,27.1065673828125,50.93767929077149,31.15068244934082,40.28353118896485,104.58411407470705,29.12890243530273,176.2987518310547,105.21073150634766,80.15293884277344,37.5630111694336,68.82196044921875,55.77051544189453,96.53240966796876,18.66360855102539,male,175.35,83.05,27.010218432335705,Loose,L
vgF_c42OznlpdGNkmuL10jZlnGamSbMLTtCRMA90hOY,24.378494262695312,47.76882553100586,35.57086944580078,38.91764831542969,112.03328704833984,29.835731506347656,165.3025665283203,107.19940185546876,72.71661376953125,40.74409103393555,65.70805358886719,60.04959487915039,97.6010284423828,18.31060218811035,male,164.8,83.3,30.671187199547546,Loose,S
vhwKWKR4nWlKpBiQxP1iKM7y7_URvtNrJMGwH2pLZpk,24.11956024169922,47.13714599609375,26.233673095703125,35.25492858886719,93.14688873291016,24.881275177001957,172.40809631347656,94.74386596679688,75.70716094970703,36.59645080566406,66.40275573730469,50.140872955322266,83.09249877929688,16.479551315307617,male,170.4,66.4,22.868037646851377,Regular,M
vjdssqMEzyDoZ89vb54P5mL3DbNpgZKbqM9hsT_33jQ,23.49854850769043,49.50871276855469,29.44287109375,37.23674011230469,99.36167907714844,25.02348899841309,169.25808715820312,98.8407974243164,76.03921508789062,37.81509399414063,62.94162368774414,51.03822326660156,89.00794219970703,16.512678146362305,male,167.3,68.9,24.616558690842105,Regular,M
vk6NsCmopCC5j-Vi3Nb78pAEVsYNk6O2NkFueyEZyDs,24.065065383911133,49.31209945678711,30.439258575439453,36.43572235107422,112.12931823730467,25.72981834411621,167.92262268066406,103.6848602294922,75.39368438720703,38.14985656738281,66.37235260009766,51.51063537597656,108.04296112060548,17.626663208007812,male,164.75,78.7,28.995051591020562,Loose,S
vkHvQ67UHL3a7kq-fUCZkcjhWNCgRWnBFf36aZiyJ7o,27.551254272460938,51.32528305053711,33.74570846557617,45.66023635864258,124.71654510498048,29.80617904663086,181.99105834960935,122.87586975097656,80.43013763427734,39.48685073852539,72.81867218017578,58.44282150268555,123.3505859375,18.466859817504883,male,180.5,112.2,34.43804145149285,Loose,XXL
vkksn2RCSbypUytk-hVipm2siTrFOOo4ThunldZNHEQ,23.89690399169922,54.46174240112305,30.516809463500977,36.32563781738281,98.45093536376952,26.78372573852539,181.86802673339844,105.94923400878906,85.14225006103516,36.88051986694336,67.76094055175781,54.025611877441406,94.30489349365234,16.838802337646484,male,180.5,80.7,24.769607354148604,Regular,L
vnohRvRete12wDp7zCI0rTWOjQO1NU48ZzyOXpEI_uk,26.81218147277832,51.86262130737305,34.32633209228516,40.91735458374024,112.00715637207033,29.76802444458008,184.0841064453125,111.61410522460938,81.41303253173828,39.223182678222656,73.1888656616211,59.97504425048828,102.09304809570312,18.575334548950195,male,184.0,102.4,30.245746691871457,Loose,XXL
vtUetlQRnFggW0gU19iG8wdTL-KlWikPJFIEMbsIWvw,25.11530494689941,46.21197128295898,34.341209411621094,40.05997085571289,114.56316375732422,29.66579246520996,163.4843292236328,106.42471313476562,71.1065673828125,38.55096435546875,65.6448745727539,56.39090347290039,100.75350189208984,18.14058303833008,male,160.5,83.7,32.491920691763475,Loose,S
vyv9RXH_n0ECpHdz6y7XqIDfyU0zqZ-g3xweaBQUHoI,24.435216903686523,51.44645309448242,33.85584259033203,36.83505630493164,108.12178802490234,30.916065216064453,172.79910278320312,100.6925048828125,79.5506820678711,37.93258285522461,65.87785339355469,52.62992858886719,99.92218780517578,19.36069107055664,male,171.5,82.6,28.083536621645738,Loose,XXL
w-YeNUe-dKCz4cUR9xfHme26fV_mCW8c1dldhYJX7fg,25.48246383666992,51.9448471069336,28.667856216430664,37.53254318237305,100.60564422607422,27.476659774780277,179.8516082763672,101.48737335205078,82.74534606933594,37.17701721191406,68.1265869140625,52.39209747314453,93.29222106933594,18.0730094909668,male,181.5,78.6,23.859936707419802,Regular,L
w0478BRgZeaZDHTp1jKrUoDgcAfnjTpVDHhWvxJHWIc,24.622005462646484,49.52094650268555,31.320913314819336,37.95863723754883,100.04826354980467,27.8787899017334,178.69125366210938,100.90640258789062,79.25382995605469,38.38677597045898,68.1434097290039,54.40890121459961,90.2196044921875,17.47262954711914,male,178.5,77.6,24.354839975205767,Regular,L
w07I5jNdD1zi2AlywjFYFhZ8pktMXikWmJ_XfIDvEzY,26.032564163208008,53.1331672668457,31.89986228942871,37.95401382446289,103.24479675292967,29.03809928894043,184.17286682128903,100.03731536865234,84.06470489501953,39.17218399047852,69.34513092041016,51.84993743896485,86.54043579101562,17.62982177734375,male,183.5,78.9,23.43175760455568,Regular,L
w1iNAbmo8qiJ7wnf4IPgadm4T5UJ-BUAqXNTItzYiqE,23.6335391998291,47.43836975097656,29.63158798217773,36.078887939453125,103.4848403930664,27.95963859558105,164.63682556152344,98.822998046875,72.80581665039062,37.11912536621094,64.39559936523438,50.77877426147461,90.1186752319336,17.7036075592041,male,163.5,68.8,25.73670379410637,Loose,S
w4QLak14sViFntYhExx0tM4wy1u7Gp2VWqSbHOgO_Zc,24.5926570892334,49.43247222900391,34.38900375366211,37.3538818359375,108.33525848388672,27.3186092376709,173.39678955078125,115.06844329833984,79.88824462890625,35.43869400024414,64.5788803100586,59.35820388793945,98.13516998291016,17.446290969848633,female,174.0,84.6,27.942925089179546,Loose,XL
w76W76Ab73IGN31Vw6kDRj-8VR_KOJsTO-UW1jFFRZM,22.799684524536133,47.4732666015625,28.955455780029297,37.590911865234375,100.02742004394533,24.796783447265625,164.36839294433594,100.65333557128906,75.3818130493164,35.409812927246094,59.693241119384766,52.37728500366211,84.4869384765625,15.392136573791504,female,163.7,68.6,25.599221425428837,Loose,XL
wBNl8HpFrh4wxxJm-3LU1sbkM34RPMlF1qlBFb9FWhg,23.192216873168945,46.51080322265625,26.60961151123047,37.73181915283203,91.7360610961914,24.82096672058105,164.9531707763672,92.67110443115234,76.09981536865234,33.81283950805664,61.21893310546875,49.80009460449219,82.4375,15.519742965698242,male,164.5,60.3,22.283607875019634,Regular,S
wEiE2pV4k1O3W5w6TXxcEU_zZGThKzJz5cV8M4nMpjo,25.38552665710449,55.60414123535156,28.33938980102539,36.30772399902344,101.70018005371094,25.160511016845703,186.58973693847656,93.65049743652344,89.63677215576172,36.49738311767578,68.0973129272461,48.794883728027344,85.66838836669922,16.743837356567383,male,183.5,71.5,21.234102265218393,Regular,XXL
wF2Klo0rth7qh_o1oCnMTyv4ApfQTKluNJS2gQqqtFs,25.059938430786133,49.33401107788086,32.13772201538086,39.52055740356445,106.80134582519533,28.369165420532227,169.03842163085938,110.75582885742188,75.9612045288086,37.66703796386719,66.50296020507812,60.88383102416992,100.21704864501952,17.56216049194336,male,168.75,87.85,30.849931412894374,Loose,XXL
wI9uiIebpGwG8SPPz4OvQbeNmnjoo9usVaFVBmE77KQ,23.97651481628418,48.48141479492188,25.33921432495117,35.45140075683594,83.46874237060547,23.790775299072266,167.392822265625,94.65206909179688,75.95870208740234,31.092700958251957,61.27096176147461,48.30776977539063,73.6676254272461,15.732325553894045,female,166.9,56.9,20.426765021480414,Regular,XL
wJ6EIiaq6fF357kTbqLVwrFTMl8jXk0rjW4MUbmJDX0,22.2785701751709,48.61661148071289,25.39875030517578,33.346797943115234,91.04907989501952,23.07741928100586,163.4600067138672,94.08495330810548,76.64627075195312,31.99197769165039,58.123477935791016,48.65715026855469,75.66987609863281,14.648780822753906,female,164.3,55.3,20.485662074001027,Regular,S
wTawr8HsdMVLaNEu2ZOTHUIRFivR018bEUH54zGumB8,25.172534942626957,52.34527206420898,27.46058464050293,37.74690628051758,98.95415496826172,27.05771827697754,185.35792541503903,101.48760986328124,85.56703186035156,38.45065307617188,69.67971801757812,51.16668701171875,86.58818054199219,17.19769287109375,male,185.0,75.2,21.97224251278305,Regular,XXL
wWnuKBtfD0TJTzw07s5OxNkw_Zewroc0oIVouE_-0iU,24.991893768310547,50.38168716430664,29.389257431030277,38.23931503295898,102.78305053710938,27.16772079467773,175.52232360839844,103.37816619873048,78.67098236083984,36.70221710205078,66.86807250976562,56.91788864135742,90.297607421875,17.025148391723633,male,176.5,78.9,25.327223555280924,Loose,L
wXVCq4nyO3JYzDSQb9wB_wYHSmWme3NJAJQ1aPf75Co,25.85381126403809,51.00979232788086,29.682971954345703,38.58792495727539,102.02622985839844,28.348875045776367,182.6931610107422,106.84684753417967,82.11021423339844,36.813114166259766,69.67599487304688,55.46849060058594,93.43627166748048,17.885536193847656,male,182.0,83.7,25.268687356599443,Loose,L
wc_azdFhT2iyOCRehcDzjenKjCu6_V2YUqa2Ef0OyrU,25.713287353515625,49.06534576416016,32.25150680541992,38.96870040893555,106.2110824584961,27.763517379760746,175.92306518554688,102.70841217041016,78.07231903076172,36.75997161865234,69.34894561767578,53.83792495727539,99.286376953125,17.379281997680664,male,172.0,82.3,27.819091400757166,Loose,XXL
